short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,147795,1,2709628,147795,True,chromosome
2,145249,1,2709628,145249,True,chromosome
3,127575,1,2709628,127575,True,chromosome
4,118359,1,2709628,118359,True,chromosome
5,115629,1,2709628,115629,True,chromosome
6,100032,1,2709628,100032,True,chromosome
7,93553,1,2709628,93553,True,chromosome
8,81390,1,2709628,81390,True,chromosome
9,77263,1,2709628,59027,True,chromosome
10,72435,1,2709628,72435,True,chromosome
11,61425,1,2709628,61425,True,chromosome
12,59428,1,2709628,59428,True,chromosome
13,56351,1,2709628,56351,True,chromosome
14,54333,1,2709628,54333,True,chromosome
15,50726,1,2709628,50726,True,chromosome
16,48735,1,2709628,48735,True,chromosome
17,46438,1,2709628,46438,True,chromosome
18,43789,1,2709628,43789,True,chromosome
19,43088,1,2709628,43088,True,chromosome
20,42447,1,2709628,42447,True,chromosome
21,42447,1,2709628,42447,True,chromosome
22,42294,1,2709628,42237,True,chromosome
23,38423,1,2709628,38423,True,chromosome
24,36708,1,2709628,36708,True,chromosome
25,36571,1,2709628,36571,True,chromosome
26,32694,1,2709628,32694,True,chromosome
27,30552,1,2709628,30552,True,chromosome
28,29576,1,2709628,29576,True,chromosome
29,29109,1,2709628,29109,True,chromosome
30,26899,1,2709628,26899,True,chromosome
31,25503,1,2709628,25503,True,chromosome
32,24754,1,2709628,24754,True,chromosome
33,24397,1,2709628,24397,True,chromosome
34,23835,1,2709628,23835,True,chromosome
35,23579,1,2709628,23579,True,chromosome
36,22223,1,2709628,22223,True,chromosome
37,21761,1,2709628,21761,True,chromosome
38,21597,1,2709628,21597,True,chromosome
39,21288,1,2709628,21288,True,chromosome
40,20669,1,2709628,20669,True,chromosome
41,20289,1,2709628,20289,True,chromosome
42,20267,1,2709628,20267,True,chromosome
43,19999,1,2709628,19999,True,chromosome
44,19158,4,41060,19158,True,plasmid
45,18897,1,2709628,18897,True,chromosome
46,18129,2,223832,18129,True,plasmid
47,17257,1,2709628,17257,True,chromosome
48,17012,1,2709628,17012,True,chromosome
49,16843,1,2709628,16843,True,chromosome
50,16454,1,2709628,16427,True,chromosome
51,15944,1,2709628,15944,True,chromosome
52,15621,3,54628,15621,True,plasmid
53,14118,1,2709628,14118,True,chromosome
54,13820,1,2709628,13820,True,chromosome
55,13793,1,2709628,13793,True,chromosome
56,13152,1,2709628,13152,True,chromosome
57,12803,2,223832,12803,True,plasmid
58,11626,2,223832,11626,True,plasmid
59,11518,1,2709628,11518,True,chromosome
60,11259,1,2709628,11259,True,chromosome
61,11090,2,223832,11090,True,plasmid
62,10499,1,2709628,10499,True,chromosome
63,9668,2,223832,9668,True,plasmid
64,9330,1,2709628,9330,True,chromosome
65,9296,5,9296,9296,True,plasmid
66,9278,2,223832,9278,True,plasmid
67,8910,1,2709628,8910,True,chromosome
68,8735,1,2709628,8735,True,chromosome
69,8077,2,223832,8077,True,plasmid
70,8071,1,2709628,8071,True,chromosome
71,7633,1,2709628,7633,True,chromosome
72,7605,1,2709628,7605,True,chromosome
73,7464,3,54628,7464,True,plasmid
74,7177,2,223832,7177,True,plasmid
75,6891,1,2709628,6891,True,chromosome
76,6871,2,223832,6871,True,plasmid
77,6782,2,223832,6782,True,plasmid
78,6457,1,2709628,6457,True,chromosome
79,6362,2,223832,6362,True,plasmid
80,6192,2,223832,4083,True,plasmid
81,6040,1,2709628,6040,True,chromosome
82,5908,1,2709628,5908,True,chromosome
83,5882,2,223832,5882,True,plasmid
84,5469,1,2709628,5469,True,chromosome
85,5341,2,223832,5341,True,plasmid
86,5114,1,2709628,5114,True,chromosome
87,5022,2,223832,5022,True,plasmid
88,4935,1,2709628,4935,True,chromosome
89,4808,1,2709628,4808,True,chromosome
90,4760,2,223832,4760,True,plasmid
91,4743,2,223832,4743,True,plasmid
92,4280,3,54628,4280,True,plasmid
93,4221,1,2709628,4221,True,chromosome
94,3958,2,223832,3958,True,plasmid
95,3924,1,2709628,3924,True,chromosome
96,3911,2,223832,3911,True,plasmid
97,3787,1,2709628,3787,True,chromosome
98,3738,4,41060,3738,True,plasmid
99,3465,1,2709628,3465,True,chromosome
100,3396,1,2709628,3396,True,chromosome
101,3212,2,223832,3212,True,plasmid
102,3212,3,54628,3212,True,plasmid
103,2915,4,41060,2915,True,plasmid
104,2638,3,54628,1687,True,plasmid
105,2620,2,223832,2620,True,plasmid
106,2544,4,41060,2544,True,plasmid
107,2403,1,2709628,2403,True,chromosome
108,2347,1,2709628,2347,True,chromosome
109,2006,2,223832,2006,True,plasmid
110,1985,3,54628,1985,True,plasmid
111,1928,6,1928,1928,True,plasmid
112,1823,2,223832,1823,True,plasmid
113,1694,2,223832,1694,True,plasmid
114,1514,1,2709628,1514,True,chromosome
115,1502,2,223832,1502,True,plasmid
