short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,210737,1,2743327,210737,True,chromosome
2,153915,1,2743327,153915,True,chromosome
3,151582,1,2743327,151545,True,chromosome
4,134583,1,2743327,116411,True,chromosome
5,124265,1,2743327,124265,True,chromosome
6,123223,1,2743327,123223,True,chromosome
7,105235,1,2743327,105235,True,chromosome
8,86059,1,2743327,86059,True,chromosome
9,81972,1,2743327,81972,True,chromosome
10,80352,1,2743327,80352,True,chromosome
11,72391,1,2743327,72391,True,chromosome
12,71566,1,2743327,71516,True,chromosome
13,69059,1,2743327,69059,True,chromosome
14,63195,1,2743327,63195,True,chromosome
15,50007,1,2743327,50007,True,chromosome
16,48128,1,2743327,48128,True,chromosome
17,42407,1,2743327,42407,True,chromosome
18,42033,1,2743327,42033,True,chromosome
19,40146,1,2743327,40146,True,chromosome
20,39009,1,2743327,39009,True,chromosome
21,37520,1,2743327,37520,True,chromosome
22,37093,1,2743327,37093,True,chromosome
23,35353,1,2743327,35353,True,chromosome
24,34194,1,2743327,34194,True,chromosome
25,33404,1,2743327,33404,True,chromosome
26,31537,1,2743327,31537,True,chromosome
27,30950,1,2743327,30950,True,chromosome
28,26601,1,2743327,26601,True,chromosome
29,25486,1,2743327,25486,True,chromosome
30,24983,1,2743327,24983,True,chromosome
31,22939,1,2743327,22939,True,chromosome
32,22938,1,2743327,22938,True,chromosome
33,22434,1,2743327,22434,True,chromosome
34,21630,1,2743327,21630,True,chromosome
35,21248,1,2743327,21248,True,chromosome
36,20783,2,145368,20783,True,plasmid
37,20668,1,2743327,20668,True,chromosome
38,20481,1,2743327,20481,True,chromosome
39,19622,1,2743327,19622,True,chromosome
40,18440,1,2743327,18440,True,chromosome
41,17874,2,145368,17874,True,plasmid
42,17296,1,2743327,17296,True,chromosome
43,17186,1,2743327,17186,True,chromosome
44,16824,3,64154,13551,True,plasmid
45,16703,1,2743327,16703,True,chromosome
46,16467,1,2743327,16419,True,chromosome
47,16443,1,2743327,16427,True,chromosome
48,15902,1,2743327,15902,True,chromosome
49,15578,1,2743327,15578,True,chromosome
50,14724,1,2743327,14724,True,chromosome
51,13811,1,2743327,13811,True,chromosome
52,13799,1,2743327,13799,True,chromosome
53,10903,3,64154,10903,True,plasmid
54,10517,2,145368,10517,True,plasmid
55,10261,1,2743327,10261,True,chromosome
56,9931,1,2743327,9922,True,chromosome
57,9911,1,2743327,9911,True,chromosome
58,9890,1,2743327,9890,True,chromosome
59,9433,1,2743327,9433,True,chromosome
60,9344,2,145368,9344,True,plasmid
61,9312,4,11208,9312,True,plasmid
62,9181,1,2743327,9181,True,chromosome
63,8867,1,2743327,8867,True,chromosome
64,8861,3,64154,8861,True,plasmid
65,8445,1,2743327,8445,True,chromosome
66,7883,1,2743327,7883,True,chromosome
67,7689,1,2743327,7689,True,chromosome
68,7449,1,2743327,7449,True,chromosome
69,6883,1,2743327,6883,True,chromosome
70,6725,1,2743327,6725,True,chromosome
71,6646,2,145368,6646,True,plasmid
72,6624,1,2743327,6621,True,chromosome
73,6322,1,2743327,6274,True,chromosome
74,6116,1,2743327,6116,True,chromosome
75,6032,2,145368,6032,True,plasmid
76,5275,5,5275,5275,True,plasmid
77,5014,2,145368,5014,True,plasmid
78,4931,2,145368,4931,True,plasmid
79,4766,2,145368,4766,True,plasmid
80,4573,1,2743327,4573,True,chromosome
81,4427,2,145368,4427,True,plasmid
82,4423,3,64154,4423,True,plasmid
83,4280,1,2743327,4280,True,chromosome
84,3818,1,2743327,3818,True,chromosome
85,3598,2,145368,2973,True,plasmid
86,3221,6,3221,3221,True,plasmid
87,3136,1,2743327,3136,True,chromosome
88,3051,3,64154,3051,True,plasmid
89,2947,7,2947,2909,True,plasmid
90,2775,2,145368,2775,True,plasmid
91,2488,1,2743327,2488,True,chromosome
92,2407,1,2743327,2407,True,chromosome
93,2316,2,145368,2316,True,plasmid
94,2127,3,64154,2127,True,plasmid
95,2124,2,145368,2124,True,plasmid
96,2029,1,2743327,2029,True,chromosome
97,1903,2,145368,1903,True,plasmid
98,1896,NA,NA,1896,NA,ambiguous
99,1794,NA,NA,1794,NA,ambiguous
100,1679,1,2743327,1679,True,chromosome
101,1652,1,2743327,1652,True,chromosome
102,1632,1,2743327,1632,True,chromosome
103,1572,1,2743327,1572,True,chromosome
104,1514,1,2743327,1514,True,chromosome
105,1514,NA,NA,1514,NA,ambiguous
106,1514,2,145368,1514,True,plasmid
107,1503,NA,NA,1503,NA,ambiguous
108,1466,NA,NA,1466,NA,ambiguous
109,1412,2,145368,1412,True,plasmid
110,1366,NA,NA,1366,NA,ambiguous
111,1324,1,2743327,1324,True,chromosome
112,1323,2,145368,1323,True,plasmid
113,1249,1,2743327,1249,True,chromosome
114,1077,1,2743327,1077,True,chromosome
115,1068,1,2743327,1068,True,chromosome
116,1063,NA,NA,1063,NA,ambiguous
117,1063,1,2743327,1063,True,chromosome
118,1061,2,145368,1061,True,plasmid
119,1058,3,64154,1058,True,plasmid
120,979,2,145368,979,True,plasmid
121,820,NA,NA,820,NA,ambiguous
122,816,3,64154,816,True,plasmid
123,791,3,64154,791,True,plasmid
124,784,2,145368,784,True,plasmid
125,676,NA,NA,676,NA,ambiguous
126,634,NA,NA,634,NA,ambiguous
127,618,3,64154,618,True,plasmid
128,618,2,145368,618,True,plasmid
129,611,1,2743327,611,True,chromosome
130,602,NA,NA,602,NA,ambiguous
131,594,1,2743327,594,True,chromosome
132,576,NA,NA,576,NA,ambiguous
133,566,3,64154,566,True,plasmid
134,565,2,145368,565,True,plasmid
135,541,2,145368,541,True,plasmid
136,529,NA,NA,529,NA,ambiguous
137,527,1,2743327,527,True,chromosome
138,481,NA,NA,481,NA,ambiguous
139,476,1,2743327,475,True,chromosome
140,463,NA,NA,463,NA,ambiguous
141,462,1,2743327,462,True,chromosome
142,459,1,2743327,459,True,chromosome
143,459,2,145368,459,True,plasmid
144,447,1,2743327,447,True,chromosome
145,427,2,145368,427,True,plasmid
146,427,3,64154,427,True,plasmid
147,403,2,145368,403,True,plasmid
148,383,1,2743327,383,True,chromosome
149,363,2,145368,363,True,plasmid
150,363,2,145368,363,True,plasmid
151,361,1,2743327,361,True,chromosome
152,356,1,2743327,356,True,chromosome
153,355,2,145368,355,True,plasmid
154,354,3,64154,354,True,plasmid
155,354,2,145368,354,True,plasmid
156,353,1,2743327,353,True,chromosome
157,343,2,145368,343,True,plasmid
158,337,NA,NA,337,NA,ambiguous
159,336,3,64154,336,True,plasmid
160,323,3,64154,323,True,plasmid
161,323,2,145368,323,True,plasmid
162,313,3,64154,313,True,plasmid
163,313,2,145368,313,True,plasmid
164,301,2,145368,301,True,plasmid
165,300,3,64154,300,True,plasmid
166,293,1,2743327,293,True,chromosome
167,289,3,64154,289,True,plasmid
168,288,2,145368,288,True,plasmid
169,288,3,64154,288,True,plasmid
170,274,3,64154,274,True,plasmid
171,269,3,64154,269,True,plasmid
172,264,2,145368,264,True,plasmid
173,263,2,145368,263,True,plasmid
174,262,1,2743327,262,True,chromosome
175,228,2,145368,228,True,plasmid
176,227,1,2743327,227,True,chromosome
177,224,2,145368,224,True,plasmid
178,216,3,64154,216,True,plasmid
179,208,3,64154,208,True,plasmid
180,203,3,64154,203,True,plasmid
181,203,2,145368,203,True,plasmid
182,196,2,145368,196,True,plasmid
183,194,1,2743327,194,True,chromosome
184,188,2,145368,188,True,plasmid
185,170,2,145368,170,True,plasmid
186,167,2,145368,167,True,plasmid
187,165,1,2743327,165,True,chromosome
188,160,3,64154,160,True,plasmid
189,155,3,64154,155,True,plasmid
190,155,2,145368,155,True,plasmid
191,151,2,145368,151,True,plasmid
192,151,3,64154,151,True,plasmid
193,147,2,145368,147,True,plasmid
194,147,2,145368,147,True,plasmid
195,147,3,64154,147,True,plasmid
196,145,3,64154,145,True,plasmid
197,145,2,145368,145,True,plasmid
198,145,3,64154,145,True,plasmid
199,144,1,2743327,144,True,chromosome
200,143,1,2743327,143,True,chromosome
201,143,1,2743327,143,True,chromosome
202,143,1,2743327,143,True,chromosome
203,142,2,145368,142,True,plasmid
204,141,1,2743327,141,True,chromosome
205,135,3,64154,135,True,plasmid
206,128,2,145368,128,True,plasmid
207,120,1,2743327,120,True,chromosome
208,120,1,2743327,120,True,chromosome
209,119,1,2743327,119,True,chromosome
210,114,2,145368,114,True,plasmid
211,114,3,64154,114,True,plasmid
212,113,NA,NA,113,NA,ambiguous
213,103,3,64154,103,True,plasmid
214,103,2,145368,103,True,plasmid
215,100,2,145368,100,True,plasmid
