short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,119616,1,2725505,119616,True,chromosome
2,114012,1,2725505,114012,True,chromosome
3,87010,1,2725505,87010,True,chromosome
4,86138,1,2725505,86138,True,chromosome
5,79334,1,2725505,79334,True,chromosome
6,78913,1,2725505,78913,True,chromosome
7,76300,1,2725505,76300,True,chromosome
8,74208,1,2725505,74208,True,chromosome
9,72437,1,2725505,72437,True,chromosome
10,72388,1,2725505,72388,True,chromosome
11,70568,1,2725505,70568,True,chromosome
12,68813,1,2725505,68813,True,chromosome
13,61538,1,2725505,61538,True,chromosome
14,61245,1,2725505,61245,True,chromosome
15,60271,1,2725505,42114,True,chromosome
16,58871,1,2725505,56244,True,chromosome
17,56360,1,2725505,56360,True,chromosome
18,56020,1,2725505,56020,True,chromosome
19,53626,1,2725505,53626,True,chromosome
20,52631,1,2725505,52631,True,chromosome
21,52150,1,2725505,52150,True,chromosome
22,44294,1,2725505,44294,True,chromosome
23,42521,1,2725505,42521,True,chromosome
24,40687,1,2725505,40687,True,chromosome
25,38797,1,2725505,38797,True,chromosome
26,36572,1,2725505,36572,True,chromosome
27,36199,3,89245,36199,False,no_label
28,36145,6,37323,36145,True,plasmid
29,35557,1,2725505,35557,True,chromosome
30,34857,4,54563,27896,True,plasmid
31,32537,1,2725505,32537,True,chromosome
32,31072,1,2725505,31072,True,chromosome
33,30062,1,2725505,30062,True,chromosome
34,29373,1,2725505,29373,True,chromosome
35,29113,1,2725505,29113,True,chromosome
36,27916,1,2725505,27916,True,chromosome
37,27901,3,89245,27891,False,no_label
38,27619,1,2725505,27619,True,chromosome
39,27536,1,2725505,27536,True,chromosome
40,26449,2,216240,26449,True,plasmid
41,25993,1,2725505,25993,True,chromosome
42,25917,1,2725505,25917,True,chromosome
43,25505,1,2725505,25505,True,chromosome
44,24438,1,2725505,24438,True,chromosome
45,24274,1,2725505,24274,True,chromosome
46,23834,1,2725505,23834,True,chromosome
47,23577,1,2725505,23577,True,chromosome
48,22474,1,2725505,22474,True,chromosome
49,21871,1,2725505,21871,True,chromosome
50,20666,1,2725505,20666,True,chromosome
51,20479,1,2725505,20479,True,chromosome
52,20453,1,2725505,20453,True,chromosome
53,20077,1,2725505,20077,True,chromosome
54,19726,1,2725505,19726,True,chromosome
55,17922,1,2725505,17922,True,chromosome
56,17062,1,2725505,17062,True,chromosome
57,17018,2,216240,17018,True,plasmid
