short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,120366,1,2416209,120366,True,chromosome
2,90902,1,2416209,90902,True,chromosome
3,79682,1,2416209,79682,True,chromosome
4,76133,1,2416209,76133,True,chromosome
5,73902,1,2416209,73902,True,chromosome
6,73010,1,2416209,73010,True,chromosome
7,71160,1,2416209,71160,True,chromosome
8,56636,1,2416209,56636,True,chromosome
9,55720,1,2416209,55720,True,chromosome
10,55448,1,2416209,55448,True,chromosome
11,54737,1,2416209,54737,True,chromosome
12,54592,1,2416209,54592,True,chromosome
13,50739,1,2416209,50739,True,chromosome
14,49992,1,2416209,49992,True,chromosome
15,49813,1,2416209,49813,True,chromosome
16,45958,1,2416209,45958,True,chromosome
17,41254,1,2416209,41254,True,chromosome
18,41181,1,2416209,41181,True,chromosome
19,40970,2,172727,40970,True,plasmid
20,40528,1,2416209,40528,True,chromosome
21,39903,1,2416209,39903,True,chromosome
22,39663,1,2416209,39663,True,chromosome
23,39156,1,2416209,39156,True,chromosome
24,36833,1,2416209,36833,True,chromosome
25,34600,1,2416209,18352,True,chromosome
26,34266,1,2416209,34266,True,chromosome
27,33373,1,2416209,33373,True,chromosome
28,28744,1,2416209,28744,True,chromosome
29,28741,1,2416209,28741,True,chromosome
30,28707,1,2416209,28707,True,chromosome
31,27865,1,2416209,27865,True,chromosome
32,27505,1,2416209,27505,True,chromosome
33,26525,1,2416209,26525,True,chromosome
34,26416,1,2416209,26416,True,chromosome
35,25671,1,2416209,25671,True,chromosome
36,25415,1,2416209,25415,True,chromosome
37,23404,1,2416209,23404,True,chromosome
38,22805,1,2416209,22805,True,chromosome
39,22732,1,2416209,22732,True,chromosome
40,21470,1,2416209,21470,True,chromosome
41,20906,1,2416209,20906,True,chromosome
42,19056,3,45085,19056,True,plasmid
43,17548,2,172727,17548,True,plasmid
44,17337,1,2416209,17337,True,chromosome
45,15350,1,2416209,15350,True,chromosome
46,14788,1,2416209,14788,True,chromosome
47,14649,2,172727,14649,True,plasmid
48,14609,1,2416209,14609,True,chromosome
49,14498,1,2416209,14498,True,chromosome
50,14030,1,2416209,14030,True,chromosome
51,13206,1,2416209,13206,True,chromosome
52,12424,1,2416209,12424,True,chromosome
53,12406,1,2416209,12406,True,chromosome
54,12389,1,2416209,12389,True,chromosome
55,11906,1,2416209,11906,True,chromosome
56,11774,1,2416209,11774,True,chromosome
