short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,145444,1,2926950,145444,True,chromosome
2,129141,1,2926950,111208,True,chromosome
3,120869,1,2926950,120869,True,chromosome
4,99038,1,2926950,99038,True,chromosome
5,91292,1,2926950,91292,True,chromosome
6,82661,1,2926950,82661,True,chromosome
7,77899,1,2926950,77899,True,chromosome
8,75461,1,2926950,75461,True,chromosome
9,74185,1,2926950,74185,True,chromosome
10,68204,1,2926950,68204,True,chromosome
11,63526,1,2926950,63526,True,chromosome
12,61791,1,2926950,61791,True,chromosome
13,60945,1,2926950,60945,True,chromosome
14,55707,1,2926950,55707,True,chromosome
15,53725,1,2926950,53725,True,chromosome
16,52488,1,2926950,52488,True,chromosome
17,52103,1,2926950,52103,True,chromosome
18,47713,1,2926950,47713,True,chromosome
19,47474,1,2926950,47474,True,chromosome
20,46787,1,2926950,30281,True,chromosome
21,46189,1,2926950,46189,True,chromosome
22,46144,1,2926950,46144,True,chromosome
23,44087,1,2926950,44087,True,chromosome
24,43022,1,2926950,43022,True,chromosome
25,41366,1,2926950,41366,True,chromosome
26,39975,1,2926950,39975,True,chromosome
27,39015,1,2926950,39015,True,chromosome
28,38756,1,2926950,38756,True,chromosome
29,37156,1,2926950,37156,True,chromosome
30,36798,3,57175,36798,True,plasmid
31,36771,1,2926950,36771,True,chromosome
32,35429,1,2926950,35429,True,chromosome
33,34138,1,2926950,34138,True,chromosome
34,33680,1,2926950,33680,True,chromosome
35,33480,1,2926950,33480,True,chromosome
36,32541,1,2926950,32541,True,chromosome
37,32271,1,2926950,32271,True,chromosome
38,31772,1,2926950,31772,True,chromosome
39,29951,1,2926950,29951,True,chromosome
40,25704,1,2926950,25704,True,chromosome
41,24340,1,2926950,24340,True,chromosome
42,23081,1,2926950,23081,True,chromosome
43,22303,1,2926950,22303,True,chromosome
44,22101,1,2926950,22101,True,chromosome
45,21927,1,2926950,21927,True,chromosome
46,20666,1,2926950,20666,True,chromosome
47,20366,1,2926950,20366,True,chromosome
48,20264,1,2926950,20264,True,chromosome
49,18827,1,2926950,18827,True,chromosome
50,18111,1,2926950,18111,True,chromosome
51,17703,1,2926950,17703,True,chromosome
52,17488,1,2926950,17488,True,chromosome
53,16396,1,2926950,16361,True,chromosome
54,16028,1,2926950,16028,True,chromosome
55,15861,1,2926950,15861,True,chromosome
56,15315,1,2926950,15315,True,chromosome
57,15292,1,2926950,15292,True,chromosome
58,14635,1,2926950,14635,True,chromosome
59,14484,1,2926950,14484,True,chromosome
60,13814,1,2926950,13814,True,chromosome
61,12937,2,231650,12937,True,plasmid
62,12751,1,2926950,12751,True,chromosome
63,12468,1,2926950,12468,True,chromosome
64,11818,1,2926950,11818,True,chromosome
65,11345,1,2926950,11345,True,chromosome
66,11273,2,231650,11273,True,plasmid
67,10764,2,231650,10764,True,plasmid
68,10620,2,231650,10620,True,plasmid
69,10437,2,231650,10437,True,plasmid
70,10118,1,2926950,10118,True,chromosome
71,10024,2,231650,10024,True,plasmid
72,9839,2,231650,9839,True,plasmid
73,9821,1,2926950,9821,True,chromosome
74,9419,1,2926950,9419,True,chromosome
75,8975,1,2926950,8975,True,chromosome
76,8974,1,2926950,8974,True,chromosome
77,8665,2,231650,6863,True,plasmid
78,8500,1,2926950,8500,True,chromosome
79,8358,1,2926950,8358,True,chromosome
80,8295,2,231650,8295,True,plasmid
81,7947,1,2926950,7947,True,chromosome
