short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,144794,1,2690260,144794,True,chromosome
2,139722,1,2690260,139722,True,chromosome
3,119559,1,2690260,119559,True,chromosome
4,118956,1,2690260,100777,True,chromosome
5,114012,1,2690260,114012,True,chromosome
6,72437,1,2690260,72437,True,chromosome
7,68812,1,2690260,68812,True,chromosome
8,62174,1,2690260,62174,True,chromosome
9,59605,1,2690260,59605,True,chromosome
10,59410,1,2690260,59410,True,chromosome
11,59374,1,2690260,59374,True,chromosome
12,56391,1,2690260,56391,True,chromosome
13,56127,1,2690260,56127,True,chromosome
14,52027,1,2690260,52027,True,chromosome
15,51124,1,2690260,51124,True,chromosome
16,49271,1,2690260,49271,True,chromosome
17,47704,1,2690260,47704,True,chromosome
18,44829,1,2690260,39718,True,chromosome
19,44622,1,2690260,44622,True,chromosome
20,42121,1,2690260,42121,True,chromosome
21,40687,1,2690260,40687,True,chromosome
22,40258,1,2690260,40258,True,chromosome
23,38988,1,2690260,38977,True,chromosome
24,38796,1,2690260,38796,True,chromosome
25,37488,1,2690260,37488,True,chromosome
26,37322,6,37322,37322,True,plasmid
27,36571,1,2690260,36571,True,chromosome
28,35590,1,2690260,35590,True,chromosome
29,35590,1,2690260,35590,True,chromosome
30,34426,1,2690260,25692,True,chromosome
31,33985,3,75686,33985,False,no_label
32,32550,1,2690260,32550,True,chromosome
33,31235,1,2690260,31235,True,chromosome
34,29113,1,2690260,29113,True,chromosome
35,28839,1,2690260,28839,True,chromosome
36,28334,1,2690260,28310,True,chromosome
37,27966,1,2690260,27966,True,chromosome
38,27894,3,75686,27884,False,no_label
39,26058,1,2690260,26058,True,chromosome
40,25548,1,2690260,25548,True,chromosome
41,24436,1,2690260,24436,True,chromosome
42,23885,1,2690260,23880,True,chromosome
43,23578,1,2690260,23578,True,chromosome
44,23434,1,2690260,23434,True,chromosome
45,23159,1,2690260,23159,True,chromosome
46,22537,1,2690260,22537,True,chromosome
47,22147,1,2690260,22147,True,chromosome
48,22124,2,164218,22124,True,plasmid
49,20080,1,2690260,20080,True,chromosome
50,19726,1,2690260,19726,True,chromosome
51,18962,1,2690260,18962,True,chromosome
52,18711,1,2690260,18711,True,chromosome
53,17172,1,2690260,17172,True,chromosome
54,17072,1,2690260,17072,True,chromosome
55,17012,1,2690260,16972,True,chromosome
56,15197,1,2690260,15197,True,chromosome
57,14145,1,2690260,14145,True,chromosome
58,13985,1,2690260,13985,True,chromosome
59,13819,1,2690260,13819,True,chromosome
60,13349,2,164218,13349,True,plasmid
61,13297,5,43271,13297,True,plasmid
62,13152,1,2690260,13152,True,chromosome
63,12770,7,14667,12770,True,plasmid
64,12115,5,43271,12115,True,plasmid
65,11152,1,2690260,11152,True,chromosome
66,10993,4,54958,10993,True,plasmid
67,10941,5,43271,10941,True,plasmid
68,10601,2,164218,10601,True,plasmid
69,9827,2,164218,9827,True,plasmid
70,8465,1,2690260,8465,True,chromosome
71,8346,1,2690260,8346,True,chromosome
72,7799,1,2690260,7799,True,chromosome
73,7664,1,2690260,7664,True,chromosome
74,7348,2,164218,7348,True,plasmid
75,7165,8,7165,7165,True,plasmid
76,7147,2,164218,7125,True,plasmid
77,6857,1,2690260,6857,True,chromosome
78,6819,2,164218,6819,True,plasmid
79,6792,3,75686,6741,False,no_label
80,6673,1,2690260,6673,True,chromosome
81,6614,4,54958,6614,True,plasmid
82,6572,2,164218,6572,True,plasmid
83,6296,1,2690260,6296,True,chromosome
84,6213,4,54958,6181,True,plasmid
85,5875,1,2690260,5875,True,chromosome
86,5468,1,2690260,5468,True,chromosome
87,5050,1,2690260,5050,True,chromosome
88,5002,2,164218,2911,True,plasmid
89,4935,1,2690260,4935,True,chromosome
90,4787,2,164218,4787,True,plasmid
91,4770,1,2690260,4770,True,chromosome
92,4656,2,164218,4656,True,plasmid
93,4418,2,164218,4418,True,plasmid
94,4337,1,2690260,4337,True,chromosome
95,3960,2,164218,3945,True,plasmid
96,3680,2,164218,3680,True,plasmid
97,3221,11,3221,3221,True,plasmid
98,2940,2,164218,2940,True,plasmid
99,2620,2,164218,2620,True,plasmid
100,2563,10,3876,2563,True,plasmid
101,2524,1,2690260,2524,True,chromosome
102,2463,1,2690260,2463,True,chromosome
103,2439,2,164218,2437,True,plasmid
104,2345,1,2690260,2345,True,chromosome
105,2337,2,164218,2337,True,plasmid
106,2279,3,75686,2279,False,no_label
107,2274,1,2690260,2252,True,chromosome
108,2273,2,164218,2273,True,plasmid
109,2270,1,2690260,2270,True,chromosome
110,2184,1,2690260,2184,True,chromosome
111,2056,12,2056,2056,True,plasmid
112,2053,1,2690260,2053,True,chromosome
113,2000,1,2690260,2000,True,chromosome
114,1794,1,2690260,1794,True,chromosome
115,1759,1,2690260,1759,True,chromosome
116,1756,1,2690260,1756,True,chromosome
117,1744,1,2690260,1744,True,chromosome
118,1582,1,2690260,1582,True,chromosome
119,1514,1,2690260,1514,True,chromosome
120,1484,1,2690260,1484,True,chromosome
121,1474,NA,NA,1474,NA,ambiguous
122,1466,1,2690260,1466,True,chromosome
123,1459,1,2690260,1459,True,chromosome
124,1452,1,2690260,1452,True,chromosome
125,1441,1,2690260,1441,True,chromosome
126,1423,1,2690260,1423,True,chromosome
127,1326,1,2690260,1326,True,chromosome
128,1281,9,4064,1281,True,plasmid
129,1271,1,2690260,1271,True,chromosome
130,1242,NA,NA,1242,NA,ambiguous
131,1181,1,2690260,1181,True,chromosome
132,1169,1,2690260,1169,True,chromosome
133,1155,2,164218,1155,True,plasmid
134,1133,1,2690260,1133,True,chromosome
135,1114,5,43271,1114,True,plasmid
136,1101,1,2690260,1101,True,chromosome
137,1087,2,164218,1087,True,plasmid
138,1063,1,2690260,1063,True,chromosome
139,1062,2,164218,1054,True,plasmid
140,972,2,164218,972,True,plasmid
141,951,NA,NA,951,NA,ambiguous
142,940,1,2690260,940,True,chromosome
143,918,NA,NA,918,NA,ambiguous
